,year,month,day,hours,counts,hours2,Wday,Wnight,Tday,Tnight,WDFday,WDFnight,avgT,week,isFestival,dayFestival,isWork,firstWork,lastWork
102,2014,8,7,12,1563,144,3,3,6,5,1,1,5.5,4,0,0,1,4,2
103,2014,8,7,13,1519,169,3,3,6,5,1,1,5.5,4,0,0,1,4,2
104,2014,8,7,14,1428,196,3,3,6,5,1,1,5.5,4,0,0,1,4,2
105,2014,8,7,15,1657,225,3,3,6,5,1,1,5.5,4,0,0,1,4,2
106,2014,8,7,16,1814,256,3,3,6,5,1,1,5.5,4,0,0,1,4,2
107,2014,8,7,17,2830,289,3,3,6,5,1,1,5.5,4,0,0,1,4,2
108,2014,8,7,18,2984,324,3,3,6,5,1,1,5.5,4,0,0,1,4,2
109,2014,8,7,19,1997,361,3,3,6,5,1,1,5.5,4,0,0,1,4,2
110,2014,8,7,20,1345,400,3,3,6,5,1,1,5.5,4,0,0,1,4,2
111,2014,8,7,21,1033,441,3,3,6,5,1,1,5.5,4,0,0,1,4,2
112,2014,8,8,6,1078,36,3,3,7,5,1,1,6.0,5,0,0,1,5,1
113,2014,8,8,7,3259,49,3,3,7,5,1,1,6.0,5,0,0,1,5,1
114,2014,8,8,8,3899,64,3,3,7,5,1,1,6.0,5,0,0,1,5,1
115,2014,8,8,9,2730,81,3,3,7,5,1,1,6.0,5,0,0,1,5,1
116,2014,8,8,10,1991,100,3,3,7,5,1,1,6.0,5,0,0,1,5,1
117,2014,8,8,11,1759,121,3,3,7,5,1,1,6.0,5,0,0,1,5,1
118,2014,8,8,12,1631,144,3,3,7,5,1,1,6.0,5,0,0,1,5,1
119,2014,8,8,13,1805,169,3,3,7,5,1,1,6.0,5,0,0,1,5,1
120,2014,8,8,14,1867,196,3,3,7,5,1,1,6.0,5,0,0,1,5,1
121,2014,8,8,15,1883,225,3,3,7,5,1,1,6.0,5,0,0,1,5,1
122,2014,8,8,16,2164,256,3,3,7,5,1,1,6.0,5,0,0,1,5,1
123,2014,8,8,17,2818,289,3,3,7,5,1,1,6.0,5,0,0,1,5,1
124,2014,8,8,18,3177,324,3,3,7,5,1,1,6.0,5,0,0,1,5,1
125,2014,8,8,19,2111,361,3,3,7,5,1,1,6.0,5,0,0,1,5,1
126,2014,8,8,20,1274,400,3,3,7,5,1,1,6.0,5,0,0,1,5,1
127,2014,8,8,21,1389,441,3,3,7,5,1,1,6.0,5,0,0,1,5,1
128,2014,8,9,6,926,36,3,3,7,5,1,1,6.0,6,0,0,0,0,0
129,2014,8,9,7,1897,49,3,3,7,5,1,1,6.0,6,0,0,0,0,0
130,2014,8,9,8,2756,64,3,3,7,5,1,1,6.0,6,0,0,0,0,0
131,2014,8,9,9,2477,81,3,3,7,5,1,1,6.0,6,0,0,0,0,0
132,2014,8,9,10,1992,100,3,3,7,5,1,1,6.0,6,0,0,0,0,0
133,2014,8,9,11,1618,121,3,3,7,5,1,1,6.0,6,0,0,0,0,0
134,2014,8,9,12,1581,144,3,3,7,5,1,1,6.0,6,0,0,0,0,0
135,2014,8,9,13,1585,169,3,3,7,5,1,1,6.0,6,0,0,0,0,0
136,2014,8,9,14,1562,196,3,3,7,5,1,1,6.0,6,0,0,0,0,0
137,2014,8,9,15,1534,225,3,3,7,5,1,1,6.0,6,0,0,0,0,0
138,2014,8,9,16,1577,256,3,3,7,5,1,1,6.0,6,0,0,0,0,0
139,2014,8,9,17,1809,289,3,3,7,5,1,1,6.0,6,0,0,0,0,0
140,2014,8,9,18,1989,324,3,3,7,5,1,1,6.0,6,0,0,0,0,0
141,2014,8,9,19,1128,361,3,3,7,5,1,1,6.0,6,0,0,0,0,0
142,2014,8,9,20,1012,400,3,3,7,5,1,1,6.0,6,0,0,0,0,0
143,2014,8,9,21,976,441,3,3,7,5,1,1,6.0,6,0,0,0,0,0
144,2014,8,10,6,704,36,3,3,6,5,1,1,5.5,7,0,0,0,0,0
145,2014,8,10,7,1503,49,3,3,6,5,1,1,5.5,7,0,0,0,0,0
146,2014,8,10,8,2158,64,3,3,6,5,1,1,5.5,7,0,0,0,0,0
147,2014,8,10,9,2122,81,3,3,6,5,1,1,5.5,7,0,0,0,0,0
148,2014,8,10,10,2104,100,3,3,6,5,1,1,5.5,7,0,0,0,0,0
149,2014,8,10,11,1771,121,3,3,6,5,1,1,5.5,7,0,0,0,0,0
150,2014,8,10,12,1750,144,3,3,6,5,1,1,5.5,7,0,0,0,0,0
151,2014,8,10,13,1647,169,3,3,6,5,1,1,5.5,7,0,0,0,0,0
152,2014,8,10,14,1807,196,3,3,6,5,1,1,5.5,7,0,0,0,0,0
153,2014,8,10,15,1746,225,3,3,6,5,1,1,5.5,7,0,0,0,0,0
154,2014,8,10,16,1787,256,3,3,6,5,1,1,5.5,7,0,0,0,0,0
155,2014,8,10,17,2068,289,3,3,6,5,1,1,5.5,7,0,0,0,0,0
156,2014,8,10,18,1658,324,3,3,6,5,1,1,5.5,7,0,0,0,0,0
157,2014,8,10,19,1683,361,3,3,6,5,1,1,5.5,7,0,0,0,0,0
158,2014,8,10,20,1506,400,3,3,6,5,1,1,5.5,7,0,0,0,0,0
159,2014,8,10,21,1168,441,3,3,6,5,1,1,5.5,7,0,0,0,0,0
160,2014,8,13,6,44,36,4,4,6,5,1,1,5.5,3,0,0,1,3,3
161,2014,8,13,7,52,49,4,4,6,5,1,1,5.5,3,0,0,1,3,3
162,2014,8,13,8,96,64,4,4,6,5,1,1,5.5,3,0,0,1,3,3
163,2014,8,13,9,68,81,4,4,6,5,1,1,5.5,3,0,0,1,3,3
164,2014,8,13,10,39,100,4,4,6,5,1,1,5.5,3,0,0,1,3,3
165,2014,8,13,11,47,121,4,4,6,5,1,1,5.5,3,0,0,1,3,3
166,2014,8,13,12,40,144,4,4,6,5,1,1,5.5,3,0,0,1,3,3
167,2014,8,13,13,22,169,4,4,6,5,1,1,5.5,3,0,0,1,3,3
168,2014,8,13,14,6,196,4,4,6,5,1,1,5.5,3,0,0,1,3,3
169,2014,8,13,21,4,441,4,4,6,5,1,1,5.5,3,0,0,1,3,3
170,2014,8,14,6,1019,36,4,3,6,5,1,1,5.5,4,0,0,1,4,2
171,2014,8,14,7,3434,49,4,3,6,5,1,1,5.5,4,0,0,1,4,2
172,2014,8,14,8,4018,64,4,3,6,5,1,1,5.5,4,0,0,1,4,2
173,2014,8,14,9,2289,81,4,3,6,5,1,1,5.5,4,0,0,1,4,2
174,2014,8,14,10,1910,100,4,3,6,5,1,1,5.5,4,0,0,1,4,2
175,2014,8,14,11,1895,121,4,3,6,5,1,1,5.5,4,0,0,1,4,2
176,2014,8,14,12,1416,144,4,3,6,5,1,1,5.5,4,0,0,1,4,2
177,2014,8,14,13,1485,169,4,3,6,5,1,1,5.5,4,0,0,1,4,2
178,2014,8,14,14,1827,196,4,3,6,5,1,1,5.5,4,0,0,1,4,2
179,2014,8,14,15,1817,225,4,3,6,5,1,1,5.5,4,0,0,1,4,2
180,2014,8,14,16,2071,256,4,3,6,5,1,1,5.5,4,0,0,1,4,2
181,2014,8,14,17,2705,289,4,3,6,5,1,1,5.5,4,0,0,1,4,2
182,2014,8,14,18,3122,324,4,3,6,5,1,1,5.5,4,0,0,1,4,2
183,2014,8,14,19,1848,361,4,3,6,5,1,1,5.5,4,0,0,1,4,2
184,2014,8,14,20,1290,400,4,3,6,5,1,1,5.5,4,0,0,1,4,2
185,2014,8,14,21,1008,441,4,3,6,5,1,1,5.5,4,0,0,1,4,2
186,2014,8,15,21,14,441,2,2,6,5,1,1,5.5,5,0,0,1,5,1
187,2014,8,16,6,880,36,2,2,7,5,1,1,6.0,6,0,0,0,0,0
188,2014,8,16,7,1943,49,2,2,7,5,1,1,6.0,6,0,0,0,0,0
189,2014,8,16,8,2699,64,2,2,7,5,1,1,6.0,6,0,0,0,0,0
190,2014,8,16,9,2342,81,2,2,7,5,1,1,6.0,6,0,0,0,0,0
191,2014,8,16,10,1867,100,2,2,7,5,1,1,6.0,6,0,0,0,0,0
192,2014,8,16,11,1653,121,2,2,7,5,1,1,6.0,6,0,0,0,0,0
193,2014,8,16,12,1548,144,2,2,7,5,1,1,6.0,6,0,0,0,0,0
194,2014,8,16,13,1806,169,2,2,7,5,1,1,6.0,6,0,0,0,0,0
195,2014,8,16,14,1883,196,2,2,7,5,1,1,6.0,6,0,0,0,0,0
196,2014,8,16,15,1801,225,2,2,7,5,1,1,6.0,6,0,0,0,0,0
197,2014,8,16,16,1814,256,2,2,7,5,1,1,6.0,6,0,0,0,0,0
198,2014,8,16,17,2279,289,2,2,7,5,1,1,6.0,6,0,0,0,0,0
199,2014,8,16,18,1826,324,2,2,7,5,1,1,6.0,6,0,0,0,0,0
200,2014,8,16,19,1631,361,2,2,7,5,1,1,6.0,6,0,0,0,0,0
201,2014,8,16,20,1460,400,2,2,7,5,1,1,6.0,6,0,0,0,0,0
202,2014,8,16,21,1232,441,2,2,7,5,1,1,6.0,6,0,0,0,0,0
203,2014,8,17,6,833,36,2,2,7,5,1,1,6.0,7,0,0,0,0,0
204,2014,8,17,7,1692,49,2,2,7,5,1,1,6.0,7,0,0,0,0,0
205,2014,8,17,8,2312,64,2,2,7,5,1,1,6.0,7,0,0,0,0,0
206,2014,8,17,9,2333,81,2,2,7,5,1,1,6.0,7,0,0,0,0,0
207,2014,8,17,10,1965,100,2,2,7,5,1,1,6.0,7,0,0,0,0,0
208,2014,8,17,11,1806,121,2,2,7,5,1,1,6.0,7,0,0,0,0,0
209,2014,8,17,12,1556,144,2,2,7,5,1,1,6.0,7,0,0,0,0,0
210,2014,8,17,13,1707,169,2,2,7,5,1,1,6.0,7,0,0,0,0,0
211,2014,8,17,14,1935,196,2,2,7,5,1,1,6.0,7,0,0,0,0,0
212,2014,8,17,15,1805,225,2,2,7,5,1,1,6.0,7,0,0,0,0,0
213,2014,8,17,16,1834,256,2,2,7,5,1,1,6.0,7,0,0,0,0,0
214,2014,8,17,17,2056,289,2,2,7,5,1,1,6.0,7,0,0,0,0,0
215,2014,8,17,18,2128,324,2,2,7,5,1,1,6.0,7,0,0,0,0,0
216,2014,8,17,19,1385,361,2,2,7,5,1,1,6.0,7,0,0,0,0,0
217,2014,8,17,20,1474,400,2,2,7,5,1,1,6.0,7,0,0,0,0,0
218,2014,8,17,21,1243,441,2,2,7,5,1,1,6.0,7,0,0,0,0,0
219,2014,8,18,7,39,49,2,3,7,5,1,1,6.0,1,0,0,1,1,5
220,2014,8,19,6,1078,36,4,4,6,5,1,1,5.5,2,0,0,1,2,4
221,2014,8,19,7,3619,49,4,4,6,5,1,1,5.5,2,0,0,1,2,4
222,2014,8,19,8,4331,64,4,4,6,5,1,1,5.5,2,0,0,1,2,4
223,2014,8,19,9,2615,81,4,4,6,5,1,1,5.5,2,0,0,1,2,4
224,2014,8,19,10,1824,100,4,4,6,5,1,1,5.5,2,0,0,1,2,4
225,2014,8,19,11,1651,121,4,4,6,5,1,1,5.5,2,0,0,1,2,4
226,2014,8,19,12,1460,144,4,4,6,5,1,1,5.5,2,0,0,1,2,4
227,2014,8,19,13,1279,169,4,4,6,5,1,1,5.5,2,0,0,1,2,4
228,2014,8,19,14,1222,196,4,4,6,5,1,1,5.5,2,0,0,1,2,4
229,2014,8,19,15,1774,225,4,4,6,5,1,1,5.5,2,0,0,1,2,4
230,2014,8,19,16,1779,256,4,4,6,5,1,1,5.5,2,0,0,1,2,4
231,2014,8,19,17,2104,289,4,4,6,5,1,1,5.5,2,0,0,1,2,4
232,2014,8,19,18,3008,324,4,4,6,5,1,1,5.5,2,0,0,1,2,4
233,2014,8,19,19,2091,361,4,4,6,5,1,1,5.5,2,0,0,1,2,4
234,2014,8,19,20,1609,400,4,4,6,5,1,1,5.5,2,0,0,1,2,4
235,2014,8,19,21,1545,441,4,4,6,5,1,1,5.5,2,0,0,1,2,4
236,2014,8,20,6,991,36,4,3,6,5,1,1,5.5,3,0,0,1,3,3
237,2014,8,20,7,2901,49,4,3,6,5,1,1,5.5,3,0,0,1,3,3
238,2014,8,20,8,3242,64,4,3,6,5,1,1,5.5,3,0,0,1,3,3
239,2014,8,20,9,2576,81,4,3,6,5,1,1,5.5,3,0,0,1,3,3
240,2014,8,20,10,1383,100,4,3,6,5,1,1,5.5,3,0,0,1,3,3
241,2014,8,20,11,1272,121,4,3,6,5,1,1,5.5,3,0,0,1,3,3
242,2014,8,20,12,1049,144,4,3,6,5,1,1,5.5,3,0,0,1,3,3
243,2014,8,20,13,1021,169,4,3,6,5,1,1,5.5,3,0,0,1,3,3
244,2014,8,20,14,1203,196,4,3,6,5,1,1,5.5,3,0,0,1,3,3
245,2014,8,20,15,1382,225,4,3,6,5,1,1,5.5,3,0,0,1,3,3
246,2014,8,20,16,1721,256,4,3,6,5,1,1,5.5,3,0,0,1,3,3
247,2014,8,20,17,2421,289,4,3,6,5,1,1,5.5,3,0,0,1,3,3
248,2014,8,20,18,2799,324,4,3,6,5,1,1,5.5,3,0,0,1,3,3
249,2014,8,20,19,1526,361,4,3,6,5,1,1,5.5,3,0,0,1,3,3
250,2014,8,20,20,1105,400,4,3,6,5,1,1,5.5,3,0,0,1,3,3
251,2014,8,20,21,929,441,4,3,6,5,1,1,5.5,3,0,0,1,3,3
252,2014,8,21,6,884,36,3,3,6,5,1,1,5.5,4,0,0,1,4,2
253,2014,8,21,7,2821,49,3,3,6,5,1,1,5.5,4,0,0,1,4,2
254,2014,8,21,8,4008,64,3,3,6,5,1,1,5.5,4,0,0,1,4,2
255,2014,8,21,9,2541,81,3,3,6,5,1,1,5.5,4,0,0,1,4,2
256,2014,8,21,10,1931,100,3,3,6,5,1,1,5.5,4,0,0,1,4,2
257,2014,8,21,11,1743,121,3,3,6,5,1,1,5.5,4,0,0,1,4,2
258,2014,8,21,12,1462,144,3,3,6,5,1,1,5.5,4,0,0,1,4,2
259,2014,8,21,13,1275,169,3,3,6,5,1,1,5.5,4,0,0,1,4,2
260,2014,8,21,14,1357,196,3,3,6,5,1,1,5.5,4,0,0,1,4,2
261,2014,8,21,15,1355,225,3,3,6,5,1,1,5.5,4,0,0,1,4,2
262,2014,8,21,16,1785,256,3,3,6,5,1,1,5.5,4,0,0,1,4,2
263,2014,8,21,17,2553,289,3,3,6,5,1,1,5.5,4,0,0,1,4,2
264,2014,8,21,18,2352,324,3,3,6,5,1,1,5.5,4,0,0,1,4,2
265,2014,8,21,19,1341,361,3,3,6,5,1,1,5.5,4,0,0,1,4,2
266,2014,8,21,20,955,400,3,3,6,5,1,1,5.5,4,0,0,1,4,2
267,2014,8,21,21,991,441,3,3,6,5,1,1,5.5,4,0,0,1,4,2
268,2014,8,22,6,1034,36,2,2,6,5,1,1,5.5,5,0,0,1,5,1
269,2014,8,22,7,3093,49,2,2,6,5,1,1,5.5,5,0,0,1,5,1
270,2014,8,22,8,3922,64,2,2,6,5,1,1,5.5,5,0,0,1,5,1
271,2014,8,22,9,2565,81,2,2,6,5,1,1,5.5,5,0,0,1,5,1
272,2014,8,22,10,2075,100,2,2,6,5,1,1,5.5,5,0,0,1,5,1
273,2014,8,22,11,1633,121,2,2,6,5,1,1,5.5,5,0,0,1,5,1
274,2014,8,22,12,1153,144,2,2,6,5,1,1,5.5,5,0,0,1,5,1
275,2014,8,22,13,1719,169,2,2,6,5,1,1,5.5,5,0,0,1,5,1
276,2014,8,22,14,1980,196,2,2,6,5,1,1,5.5,5,0,0,1,5,1
277,2014,8,22,15,2065,225,2,2,6,5,1,1,5.5,5,0,0,1,5,1
278,2014,8,22,16,1716,256,2,2,6,5,1,1,5.5,5,0,0,1,5,1
279,2014,8,22,17,2788,289,2,2,6,5,1,1,5.5,5,0,0,1,5,1
280,2014,8,22,18,3231,324,2,2,6,5,1,1,5.5,5,0,0,1,5,1
281,2014,8,22,19,1900,361,2,2,6,5,1,1,5.5,5,0,0,1,5,1
282,2014,8,22,20,1498,400,2,2,6,5,1,1,5.5,5,0,0,1,5,1
283,2014,8,22,21,1351,441,2,2,6,5,1,1,5.5,5,0,0,1,5,1
284,2014,8,23,6,897,36,2,2,6,5,1,1,5.5,6,0,0,0,0,0
285,2014,8,23,7,2060,49,2,2,6,5,1,1,5.5,6,0,0,0,0,0
286,2014,8,23,8,3125,64,2,2,6,5,1,1,5.5,6,0,0,0,0,0
287,2014,8,23,9,2565,81,2,2,6,5,1,1,5.5,6,0,0,0,0,0
288,2014,8,23,10,2082,100,2,2,6,5,1,1,5.5,6,0,0,0,0,0
289,2014,8,23,11,1749,121,2,2,6,5,1,1,5.5,6,0,0,0,0,0
290,2014,8,23,12,1677,144,2,2,6,5,1,1,5.5,6,0,0,0,0,0
291,2014,8,23,13,1956,169,2,2,6,5,1,1,5.5,6,0,0,0,0,0
292,2014,8,23,14,2173,196,2,2,6,5,1,1,5.5,6,0,0,0,0,0
293,2014,8,23,15,2084,225,2,2,6,5,1,1,5.5,6,0,0,0,0,0
294,2014,8,23,16,1892,256,2,2,6,5,1,1,5.5,6,0,0,0,0,0
295,2014,8,23,17,2163,289,2,2,6,5,1,1,5.5,6,0,0,0,0,0
296,2014,8,23,18,2374,324,2,2,6,5,1,1,5.5,6,0,0,0,0,0
297,2014,8,23,19,1644,361,2,2,6,5,1,1,5.5,6,0,0,0,0,0
298,2014,8,23,20,1339,400,2,2,6,5,1,1,5.5,6,0,0,0,0,0
299,2014,8,23,21,1078,441,2,2,6,5,1,1,5.5,6,0,0,0,0,0
300,2014,8,24,6,1065,36,2,1,7,5,1,1,6.0,7,0,0,0,0,0
301,2014,8,24,7,1761,49,2,1,7,5,1,1,6.0,7,0,0,0,0,0
302,2014,8,24,8,2426,64,2,1,7,5,1,1,6.0,7,0,0,0,0,0
303,2014,8,24,9,2331,81,2,1,7,5,1,1,6.0,7,0,0,0,0,0
304,2014,8,24,10,1855,100,2,1,7,5,1,1,6.0,7,0,0,0,0,0
305,2014,8,24,11,1980,121,2,1,7,5,1,1,6.0,7,0,0,0,0,0
306,2014,8,24,12,1483,144,2,1,7,5,1,1,6.0,7,0,0,0,0,0
307,2014,8,24,13,1688,169,2,1,7,5,1,1,6.0,7,0,0,0,0,0
308,2014,8,24,14,1943,196,2,1,7,5,1,1,6.0,7,0,0,0,0,0
309,2014,8,24,15,1907,225,2,1,7,5,1,1,6.0,7,0,0,0,0,0
310,2014,8,24,16,1927,256,2,1,7,5,1,1,6.0,7,0,0,0,0,0
311,2014,8,24,17,2318,289,2,1,7,5,1,1,6.0,7,0,0,0,0,0
312,2014,8,24,18,1965,324,2,1,7,5,1,1,6.0,7,0,0,0,0,0
313,2014,8,24,19,1722,361,2,1,7,5,1,1,6.0,7,0,0,0,0,0
314,2014,8,24,20,1594,400,2,1,7,5,1,1,6.0,7,0,0,0,0,0
